group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
5,AT4G26190,-6.9137626,-1.6010082,4.719651284441481e-12,8.727454337965136e-10,0.29591836734693877,0.568761477249541
5,AT5G66570,-6.9953036,-1.2953635,2.646848256921271e-12,4.935269145717787e-10,0.5051020408163265,0.7254641909814323
5,AT5G19140,-7.001552,-1.6638639,2.5314219731324532e-12,4.759711483095684e-10,0.27040816326530615,0.5340746786370129
5,AT5G22640,-7.2422147,-1.5820967,4.414170443671867e-13,9.145098488625743e-11,0.33163265306122447,0.5915119363395226
5,AT2G20670,-7.2611594,-1.6662306,3.8378593777879935e-13,8.025430240935174e-11,0.2857142857142857,0.5569271577229137
5,AT1G20020,-7.269357,-1.5193926,3.6120156426884017e-13,7.697033333824095e-11,0.3979591836734694,0.6729238930830442
5,AT5G55660,-7.56618,-1.5424193,3.84358984593818e-14,8.958366958631956e-12,0.413265306122449,0.6997551520097939
5,AT3G22380,-7.6374865,-1.3556983,2.2150314017081186e-14,5.3871008275238205e-12,0.5612244897959183,0.8090185676392573
5,AT1G29930,-7.856367,-1.155229,3.954350732956994e-15,1.0169953752863533e-12,0.7653061224489796,0.9222607631095695
5,AT1G64720,-8.000605,-1.6525414,1.238098376298939e-15,3.3744295373891853e-13,0.35714285714285715,0.6461946541522139
5,AT3G47470,-8.3376665,-1.734263,7.577074060982736e-17,2.1460383811960597e-14,0.37755102040816324,0.6716996531320139
5,AT5G02810,-8.422332,-1.7904803,3.690627283260998e-17,1.0865498087232215e-14,0.336734693877551,0.6319118547235258
5,AT1G72150,-8.48624,-1.4270613,2.1342933605121896e-17,6.4533532353324655e-15,0.5408163265306123,0.7789226688430932
5,AT2G34420,-8.576554,-1.0988729,9.775729457364806e-18,3.0807316423737676e-15,0.8367346938775511,0.9517445419302183
5,AT4G02510,-8.701072,-1.8450917,3.2876311989849857e-18,1.0660977982215804e-15,0.3469387755102041,0.6613956335441746
5,AT4G05631,-9.358426,-1.6909797,8.093332222611814e-21,3.1769878680866554e-18,0.47959183673469385,0.7570903897163844
5,AT1G06680,-9.628156,-2.027422,6.08110366127124e-22,2.616628738864307e-19,0.3469387755102041,0.6903693123852275
5,AT4G28080,-9.6569605,-1.7100996,4.592874484111363e-22,2.0150111094508182e-19,0.5204081632653061,0.7860640685574373
5,AT1G20920,-9.674169,-1.5987511,3.8823347929930063e-22,1.7373448198643704e-19,0.5816326530612245,0.844011426239543
5,AT5G25280,-9.834202,-1.7642965,8.020077320579398e-23,3.9877606677325337e-20,0.4846938775510204,0.7741277290348908
5,AT1G01320,-9.945773,-1.8110172,2.6312291914814984e-23,1.3691570502185703e-20,0.45918367346938777,0.7448479902060804
5,AT5G41790,-10.567549,-2.1863954,4.2136432322974646e-26,2.8569777976562355e-23,0.37244897959183676,0.725260150989594
5,AT2G21660,-10.616024,-1.8040081,2.5102782701962614e-26,1.755233634238792e-23,0.5918367346938775,0.8747194450112222
5,AT4G13495,-10.655001,-1.9777912,1.652429744448462e-26,1.2324371844011445e-23,0.4897959183673469,0.7995307080187717
5,AT3G26510,-10.669047,-2.0117338,1.4207560090146907e-26,1.0961867483346105e-23,0.46938775510204084,0.7951438481942461
5,AT5G14740,-10.707012,-2.152015,9.435785656227139e-27,7.54020371636008e-24,0.41836734693877553,0.7467863701285452
5,AT5G20250,-10.880742,-2.0258622,1.4239877911026526e-27,1.2744690730368742e-24,0.4489795918367347,0.7634156294633748
5,AT5G49360,-11.24381,-2.078036,2.4842377687625434e-29,2.646896194098186e-26,0.4897959183673469,0.7871862885125485
5,AT2G15890,-11.295747,-2.39534,1.3772856830101243e-29,1.5408383578675766e-26,0.32653061224489793,0.7225056110997755
5,AT1G58602,-11.30167,-2.3355186,1.287459494924916e-29,1.5161529578392103e-26,0.40816326530612246,0.7689247092430116
5,AT4G16860,-14.656247,-2.6928744,1.2288024818048837e-48,3.9277793614834676e-45,0.576530612244898,0.8996123240155071
5,AT5G40450,-16.75035,-2.7233367,5.629267827834635e-63,4.198495588259999e-59,0.7551020408163265,0.9619465415221383
