"query_name","source","term_id","term_name","p_value","term_size","query_size","intersection_size","precision","recall","intersection"
"Flight_up_41","GO:BP","GO:0010411","xyloglucan metabolic process",0.690133771743462,13,41,1,0.024390243902439,0.0769230769230769,"AT5G57540"
"Flight_up_41","GO:BP","GO:0090407","organophosphate biosynthetic process",0.690133771743462,14,41,1,0.024390243902439,0.0714285714285714,"AT5G23220"
"Flight_up_41","GO:BP","GO:0141060","disruption of anatomical structure in another organism",0.690133771743462,16,41,1,0.024390243902439,0.0625,"AT3G05727"
"Flight_up_41","GO:BP","GO:0045333","cellular respiration",0.690133771743462,14,41,1,0.024390243902439,0.0714285714285714,"AT3G21720"
"Flight_up_41","GO:BP","GO:0010029","regulation of seed germination",0.690133771743462,13,41,1,0.024390243902439,0.0769230769230769,"AT1G60190"
"Flight_up_41","GO:BP","GO:0051301","cell division",0.716052170423359,17,41,1,0.024390243902439,0.0588235294117647,"AT5G65800"
"Flight_up_41","GO:MF","GO:0016853","isomerase activity",0.725762426975917,21,41,1,0.024390243902439,0.0476190476190476,"AT5G48570"
"Flight_up_41","GO:BP","GO:0071695","anatomical structure maturation",0.740543142780251,18,41,1,0.024390243902439,0.0555555555555556,"AT5G65800"
"Flight_up_41","GO:BP","GO:0090351","seedling development",0.745244602073898,20,41,1,0.024390243902439,0.05,"AT1G60190"
"Flight_up_41","GO:BP","GO:0009845","seed germination",0.745244602073898,19,41,1,0.024390243902439,0.0526315789473684,"AT1G60190"
"Flight_up_41","GO:BP","GO:0042546","cell wall biogenesis",0.745244602073898,20,41,1,0.024390243902439,0.05,"AT5G57540"
"Flight_up_41","GO:BP","GO:0055086","nucleobase-containing small molecule metabolic process",0.745244602073898,19,41,1,0.024390243902439,0.0526315789473684,"AT5G23220"
"Flight_up_41","GO:BP","GO:0050832","defense response to fungus",0.745244602073898,58,41,2,0.0487804878048781,0.0344827586206897,"AT3G05727,AT4G11650"
"Flight_up_41","GO:BP","GO:1901605","alpha-amino acid metabolic process",0.745244602073898,20,41,1,0.024390243902439,0.05,"AT5G65800"
"Flight_up_41","KEGG","KEGG:01110","Biosynthesis of secondary metabolites",0.745806178168417,167,41,3,0.0731707317073171,0.0179640718562874,"AT4G30170,AT3G21720,AT5G65800"
"Flight_up_41","KEGG","KEGG:01100","Metabolic pathways",0.807009663449444,263,41,4,0.0975609756097561,0.0152091254752852,"AT4G30170,AT3G52720,AT3G21720,AT5G65800"
"Flight_up_41","GO:BP","GO:0044042","glucan metabolic process",0.821841748814096,24,41,1,0.024390243902439,0.0416666666666667,"AT5G57540"
"Flight_up_41","GO:BP","GO:0050896","response to stimulus",0.821841748814096,622,41,14,0.341463414634146,0.022508038585209,"AT4G10250,AT4G30170,AT1G07400,AT1G52560,AT2G29500,AT1G54050,AT5G48570,AT3G05727,AT5G59720,AT3G46230,AT1G80130,AT4G11650,AT5G65800,AT1G13430"
"Flight_up_41","GO:BP","GO:0009620","response to fungus",0.821841748814096,66,41,2,0.0487804878048781,0.0303030303030303,"AT3G05727,AT4G11650"
"Flight_up_41","GO:BP","GO:0019637","organophosphate metabolic process",0.821841748814096,24,41,1,0.024390243902439,0.0416666666666667,"AT5G23220"
"Flight_up_41","GO:MF","GO:0016746","acyltransferase activity",0.840215041370831,28,41,1,0.024390243902439,0.0357142857142857,"AT1G60190"
"Flight_up_41","GO:MF","GO:0008270","zinc ion binding",0.840215041370831,27,41,1,0.024390243902439,0.037037037037037,"AT3G52720"
"Flight_up_41","GO:MF","GO:0005198","structural molecule activity",0.840215041370831,28,41,1,0.024390243902439,0.0357142857142857,"AT4G13390"
"Flight_up_41","GO:BP","GO:0045229","external encapsulating structure organization",0.846922494778203,69,41,2,0.0487804878048781,0.0289855072463768,"AT5G57540,AT4G13390"
"Flight_up_41","GO:BP","GO:0071555","cell wall organization",0.846922494778203,69,41,2,0.0487804878048781,0.0289855072463768,"AT5G57540,AT4G13390"
"Flight_up_41","GO:MF","GO:0004601","peroxidase activity",0.851759254562257,37,41,1,0.024390243902439,0.027027027027027,"AT4G30170"
"Flight_up_41","GO:MF","GO:0140825","lactoperoxidase activity",0.851759254562257,30,41,1,0.024390243902439,0.0333333333333333,"AT4G30170"
"Flight_up_41","GO:MF","GO:0140657","ATP-dependent activity",0.851759254562257,38,41,1,0.024390243902439,0.0263157894736842,"AT5G50580"
"Flight_up_41","GO:MF","GO:0016209","antioxidant activity",0.851759254562257,39,41,1,0.024390243902439,0.0256410256410256,"AT4G30170"
"Flight_up_41","GO:MF","GO:0016740","transferase activity",0.851759254562257,178,41,4,0.0975609756097561,0.0224719101123595,"AT5G57540,AT1G60190,AT4G27560,AT1G13430"
"Flight_up_41","GO:MF","GO:0016758","hexosyltransferase activity",0.851759254562257,35,41,1,0.024390243902439,0.0285714285714286,"AT5G57540"
"Flight_up_41","GO:MF","GO:0020037","heme binding",0.851759254562257,88,41,2,0.0487804878048781,0.0227272727272727,"AT4G30170,AT4G22690"
"Flight_up_41","GO:MF","GO:0046527","glucosyltransferase activity",0.851759254562257,32,41,1,0.024390243902439,0.03125,"AT5G57540"
"Flight_up_41","GO:MF","GO:0008194","UDP-glycosyltransferase activity",0.851759254562257,32,41,1,0.024390243902439,0.03125,"AT4G27560"
"Flight_up_41","GO:MF","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",0.851759254562257,39,41,1,0.024390243902439,0.0256410256410256,"AT4G30170"
"Flight_up_41","GO:BP","GO:0019538","protein metabolic process",0.854655945691128,116,41,3,0.0731707317073171,0.0258620689655172,"AT3G49970,AT5G50580,AT1G60190"
"Flight_up_41","GO:BP","GO:0006520","amino acid metabolic process",0.854655945691128,27,41,1,0.024390243902439,0.037037037037037,"AT5G65800"
"Flight_up_41","GO:BP","GO:0051716","cellular response to stimulus",0.857468644121238,258,41,6,0.146341463414634,0.0232558139534884,"AT4G10250,AT4G30170,AT1G07400,AT1G54050,AT5G48570,AT3G46230"
"Flight_up_41","GO:BP","GO:0009664","plant-type cell wall organization",0.8807212417692,29,41,1,0.024390243902439,0.0344827586206897,"AT4G13390"
"Flight_up_41","GO:MF","GO:0003674","molecular_function",0.881521628285861,1471,41,30,0.731707317073171,0.0203942895989123,"AT4G30170,AT1G07400,AT1G52560,AT3G49970,AT4G22690,AT5G57540,AT5G48570,AT3G05727,AT4G22517,AT3G52720,AT5G59720,AT4G22460,AT3G01345,AT5G50580,AT3G46230,AT4G22520,AT3G22830,AT1G80130,AT4G12870,AT3G21720,AT1G60190,AT4G11650,AT4G27560,AT4G25200,AT5G23220,AT4G13390,AT3G44326,AT5G65800,AT1G13430,AT5G38550"
"Flight_up_41","GO:MF","GO:0003824","catalytic activity",0.881521628285861,650,41,13,0.317073170731707,0.02,"AT4G30170,AT4G22690,AT5G57540,AT5G48570,AT3G52720,AT5G50580,AT4G12870,AT3G21720,AT1G60190,AT4G27560,AT5G23220,AT5G65800,AT1G13430"
"Flight_up_41","GO:MF","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds",0.892389972534189,46,41,1,0.024390243902439,0.0217391304347826,"AT5G57540"
"Flight_up_41","GO:BP","GO:0042440","pigment metabolic process",0.89263381925293,30,41,1,0.024390243902439,0.0333333333333333,"AT4G27560"
"Flight_up_41","GO:BP","GO:0042744","hydrogen peroxide catabolic process",0.893912312606835,31,41,1,0.024390243902439,0.032258064516129,"AT4G30170"
"Flight_up_41","GO:BP","GO:0071554","cell wall organization or biogenesis",0.893912312606835,77,41,2,0.0487804878048781,0.025974025974026,"AT5G57540,AT4G13390"
"Flight_up_41","GO:MF","GO:0016798","hydrolase activity, acting on glycosyl bonds",0.894002175070022,59,41,1,0.024390243902439,0.0169491525423729,"AT5G57540"
"Flight_up_41","GO:MF","GO:0003690","double-stranded DNA binding",0.894002175070022,59,41,1,0.024390243902439,0.0169491525423729,"AT3G22830"
"Flight_up_41","GO:MF","GO:0001067","transcription regulatory region nucleic acid binding",0.894002175070022,56,41,1,0.024390243902439,0.0178571428571429,"AT3G22830"
"Flight_up_41","GO:MF","GO:0000976","transcription cis-regulatory region binding",0.894002175070022,56,41,1,0.024390243902439,0.0178571428571429,"AT3G22830"
"Flight_up_41","GO:MF","GO:0046914","transition metal ion binding",0.894002175070022,121,41,2,0.0487804878048781,0.0165289256198347,"AT4G22690,AT3G52720"
"Flight_up_41","GO:MF","GO:1990837","sequence-specific double-stranded DNA binding",0.894002175070022,57,41,1,0.024390243902439,0.0175438596491228,"AT3G22830"
"Flight_up_41","GO:MF","GO:0005488","binding",0.894002175070022,910,41,18,0.439024390243902,0.0197802197802198,"AT4G30170,AT1G07400,AT3G49970,AT4G22690,AT5G57540,AT5G48570,AT3G52720,AT5G59720,AT5G50580,AT3G46230,AT3G22830,AT1G80130,AT3G21720,AT1G60190,AT4G11650,AT3G44326,AT5G65800,AT5G38550"
"Flight_up_41","GO:MF","GO:0005506","iron ion binding",0.894002175070022,61,41,1,0.024390243902439,0.0163934426229508,"AT4G22690"
"Flight_up_41","GO:MF","GO:0046906","tetrapyrrole binding",0.894002175070022,111,41,2,0.0487804878048781,0.018018018018018,"AT4G30170,AT4G22690"
"Flight_up_41","GO:MF","GO:0004497","monooxygenase activity",0.901036871111974,64,41,1,0.024390243902439,0.015625,"AT4G22690"
"Flight_up_41","GO:BP","GO:0021700","developmental maturation",0.904446503360767,32,41,1,0.024390243902439,0.03125,"AT5G65800"
"Flight_up_41","GO:MF","GO:0043565","sequence-specific DNA binding",0.910837724763906,70,41,1,0.024390243902439,0.0142857142857143,"AT3G22830"
"Flight_up_41","GO:MF","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",0.910837724763906,70,41,1,0.024390243902439,0.0142857142857143,"AT4G22690"
"Flight_up_41","GO:BP","GO:0042743","hydrogen peroxide metabolic process",0.914347805922959,33,41,1,0.024390243902439,0.0303030303030303,"AT4G30170"
"Flight_up_41","GO:CC","GO:0031982","vesicle",0.914359391454553,48,41,2,0.0487804878048781,0.0416666666666667,"AT3G05727,AT4G11650"
"Flight_up_41","GO:CC","GO:0000325","plant-type vacuole",0.914359391454553,61,41,2,0.0487804878048781,0.0327868852459016,"AT4G22690,AT5G48570"
"Flight_up_41","GO:CC","GO:0030312","external encapsulating structure",0.914359391454553,60,41,2,0.0487804878048781,0.0333333333333333,"AT4G22690,AT5G57540"
"Flight_up_41","GO:CC","GO:0005618","cell wall",0.914359391454553,56,41,2,0.0487804878048781,0.0357142857142857,"AT4G22690,AT5G57540"
"Flight_up_41","GO:CC","GO:0005739","mitochondrion",0.914359391454553,102,41,3,0.0731707317073171,0.0294117647058824,"AT1G52560,AT4G22690,AT4G25200"
"Flight_up_41","GO:CC","GO:0005773","vacuole",0.914359391454553,99,41,3,0.0731707317073171,0.0303030303030303,"AT4G30170,AT4G22690,AT5G48570"
"Flight_up_41","GO:CC","GO:0097708","intracellular vesicle",0.914359391454553,46,41,2,0.0487804878048781,0.0434782608695652,"AT3G05727,AT4G11650"
"Flight_up_41","GO:CC","GO:0031410","cytoplasmic vesicle",0.914359391454553,44,41,2,0.0487804878048781,0.0454545454545455,"AT3G05727,AT4G11650"
"Flight_up_41","GO:BP","GO:0042221","response to chemical",0.935005508882492,328,41,7,0.170731707317073,0.0213414634146341,"AT4G10250,AT4G30170,AT1G07400,AT1G54050,AT3G46230,AT5G65800,AT1G13430"
"Flight_up_41","GO:BP","GO:0019752","carboxylic acid metabolic process",0.935005508882492,84,41,2,0.0487804878048781,0.0238095238095238,"AT3G21720,AT5G65800"
"Flight_up_41","GO:CC","GO:0012505","endomembrane system",0.94623216801646,123,41,3,0.0731707317073171,0.024390243902439,"AT4G10250,AT4G22690,AT3G52720"
"Flight_up_41","GO:CC","GO:0005622","intracellular anatomical structure",0.94623216801646,919,41,20,0.48780487804878,0.0217627856365615,"AT4G10250,AT4G30170,AT1G07400,AT1G52560,AT2G29500,AT4G22690,AT1G53540,AT1G54050,AT5G48570,AT3G05727,AT3G52720,AT5G59720,AT5G50580,AT3G46230,AT3G22830,AT3G21720,AT4G11650,AT4G25200,AT1G13430,AT2G23110"
"Flight_up_41","GO:CC","GO:1902494","catalytic complex",0.94623216801646,34,41,1,0.024390243902439,0.0294117647058824,"AT3G44326"
"Flight_up_41","GO:CC","GO:0042579","microbody",0.94623216801646,31,41,1,0.024390243902439,0.032258064516129,"AT3G21720"
"Flight_up_41","GO:CC","GO:0005794","Golgi apparatus",0.94623216801646,32,41,1,0.024390243902439,0.03125,"AT4G22690"
"Flight_up_41","GO:CC","GO:0005777","peroxisome",0.94623216801646,31,41,1,0.024390243902439,0.032258064516129,"AT3G21720"
"Flight_up_41","GO:BP","GO:0071669","plant-type cell wall organization or biogenesis",0.948167573348591,37,41,1,0.024390243902439,0.027027027027027,"AT4G13390"
"Flight_up_41","GO:BP","GO:0044281","small molecule metabolic process",0.948167573348591,136,41,3,0.0731707317073171,0.0220588235294118,"AT3G21720,AT5G23220,AT5G65800"
"Flight_up_41","GO:BP","GO:2000026","regulation of multicellular organismal development",0.961951885397234,39,41,1,0.024390243902439,0.0256410256410256,"AT1G60190"
"Flight_up_41","GO:BP","GO:0048580","regulation of post-embryonic development",0.961951885397234,39,41,1,0.024390243902439,0.0256410256410256,"AT1G60190"
"Flight_up_41","GO:BP","GO:0010154","fruit development",0.968141207750247,40,41,1,0.024390243902439,0.025,"AT5G65800"
"Flight_up_41","GO:CC","GO:0005783","endoplasmic reticulum",0.971547119551,88,41,2,0.0487804878048781,0.0227272727272727,"AT4G10250,AT3G52720"
"Flight_up_41","GO:BP","GO:0005976","polysaccharide metabolic process",0.97388918478339,41,41,1,0.024390243902439,0.024390243902439,"AT5G57540"
"Flight_up_41","GO:BP","GO:0072593","reactive oxygen species metabolic process",0.979215068615072,42,41,1,0.024390243902439,0.0238095238095238,"AT4G30170"
"Flight_up_41","GO:BP","GO:0098869","cellular oxidant detoxification",0.98867326942456,44,41,1,0.024390243902439,0.0227272727272727,"AT4G30170"
"Flight_up_41","GO:BP","GO:0051239","regulation of multicellular organismal process",0.98867326942456,44,41,1,0.024390243902439,0.0227272727272727,"AT1G60190"
"Flight_up_41","GO:MF","GO:0016491","oxidoreductase activity",0.989417834235256,222,41,3,0.0731707317073171,0.0135135135135135,"AT4G30170,AT4G22690,AT4G12870"
"Flight_up_41","GO:MF","GO:0046872","metal ion binding",0.99335927744369,310,41,4,0.0975609756097561,0.0129032258064516,"AT4G30170,AT4G22690,AT3G52720,AT3G21720"
"Flight_up_41","GO:MF","GO:1901363","heterocyclic compound binding",0.99335927744369,162,41,1,0.024390243902439,0.00617283950617284,"AT5G65800"
"Flight_up_41","GO:MF","GO:0140110","transcription regulator activity",0.99335927744369,119,41,1,0.024390243902439,0.00840336134453781,"AT3G22830"
"Flight_up_41","GO:MF","GO:0043167","ion binding",0.99335927744369,465,41,5,0.121951219512195,0.010752688172043,"AT4G30170,AT4G22690,AT3G52720,AT3G21720,AT5G65800"
"Flight_up_41","GO:MF","GO:0036094","small molecule binding",0.99335927744369,476,41,5,0.121951219512195,0.0105042016806723,"AT4G30170,AT4G22690,AT3G52720,AT3G21720,AT5G65800"
"Flight_up_41","GO:MF","GO:0043169","cation binding",0.99335927744369,310,41,4,0.0975609756097561,0.0129032258064516,"AT4G30170,AT4G22690,AT3G52720,AT3G21720"
"Flight_up_41","GO:MF","GO:0016787","hydrolase activity",0.99335927744369,201,41,2,0.0487804878048781,0.00995024875621891,"AT5G57540,AT5G23220"
"Flight_up_41","GO:MF","GO:0003677","DNA binding",0.99335927744369,136,41,1,0.024390243902439,0.00735294117647059,"AT3G22830"
"Flight_up_41","GO:MF","GO:0003700","DNA-binding transcription factor activity",0.99335927744369,119,41,1,0.024390243902439,0.00840336134453781,"AT3G22830"
"Flight_up_41","GO:MF","GO:0043168","anion binding",0.99335927744369,172,41,1,0.024390243902439,0.00581395348837209,"AT5G65800"
"Flight_up_41","GO:BP","GO:0097237","cellular response to toxic substance",0.993542150478843,46,41,1,0.024390243902439,0.0217391304347826,"AT4G30170"
"Flight_up_41","GO:BP","GO:1990748","cellular detoxification",0.993542150478843,46,41,1,0.024390243902439,0.0217391304347826,"AT4G30170"
"Flight_up_41","GO:BP","GO:0005975","carbohydrate metabolic process",0.993542150478843,101,41,2,0.0487804878048781,0.0198019801980198,"AT5G57540,AT3G21720"
"Flight_up_41","GO:BP","GO:0051707","response to other organism",0.996272885300013,151,41,2,0.0487804878048781,0.0132450331125828,"AT3G05727,AT4G11650"
"Flight_up_41","GO:BP","GO:0051252","regulation of RNA metabolic process",0.996272885300013,143,41,1,0.024390243902439,0.00699300699300699,"AT3G22830"
"Flight_up_41","GO:BP","GO:0048608","reproductive structure development",0.996272885300013,84,41,1,0.024390243902439,0.0119047619047619,"AT5G65800"
"Flight_up_41","GO:BP","GO:0050789","regulation of biological process",0.996272885300013,345,41,3,0.0731707317073171,0.00869565217391304,"AT3G22830,AT1G60190,AT3G44326"
"Flight_up_41","GO:BP","GO:0048856","anatomical structure development",0.996272885300013,242,41,2,0.0487804878048781,0.00826446280991736,"AT1G60190,AT5G65800"
"Flight_up_41","GO:BP","GO:0046394","carboxylic acid biosynthetic process",0.996272885300013,51,41,1,0.024390243902439,0.0196078431372549,"AT5G65800"
"Flight_up_41","GO:BP","GO:0050794","regulation of cellular process",0.996272885300013,310,41,2,0.0487804878048781,0.00645161290322581,"AT3G22830,AT3G44326"
"Flight_up_41","GO:BP","GO:0009607","response to biotic stimulus",0.996272885300013,160,41,2,0.0487804878048781,0.0125,"AT3G05727,AT4G11650"
"Flight_up_41","GO:BP","GO:0009636","response to toxic substance",0.996272885300013,64,41,1,0.024390243902439,0.015625,"AT4G30170"
"Flight_up_41","GO:BP","GO:0016053","organic acid biosynthetic process",0.996272885300013,51,41,1,0.024390243902439,0.0196078431372549,"AT5G65800"
"Flight_up_41","GO:BP","GO:0010556","regulation of macromolecule biosynthetic process",0.996272885300013,154,41,1,0.024390243902439,0.00649350649350649,"AT3G22830"
"Flight_up_41","GO:BP","GO:0010468","regulation of gene expression",0.996272885300013,152,41,1,0.024390243902439,0.00657894736842105,"AT3G22830"
"Flight_up_41","GO:BP","GO:0006793","phosphorus metabolic process",0.996272885300013,73,41,1,0.024390243902439,0.0136986301369863,"AT5G23220"
"Flight_up_41","GO:BP","GO:0006796","phosphate-containing compound metabolic process",0.996272885300013,73,41,1,0.024390243902439,0.0136986301369863,"AT5G23220"
"Flight_up_41","GO:BP","GO:0006139","nucleobase-containing compound metabolic process",0.996272885300013,226,41,2,0.0487804878048781,0.00884955752212389,"AT3G22830,AT5G23220"
"Flight_up_41","GO:BP","GO:0006351","DNA-templated transcription",0.996272885300013,146,41,1,0.024390243902439,0.00684931506849315,"AT3G22830"
"Flight_up_41","GO:BP","GO:0006082","organic acid metabolic process",0.996272885300013,106,41,2,0.0487804878048781,0.0188679245283019,"AT3G21720,AT5G65800"
"Flight_up_41","GO:BP","GO:0006091","generation of precursor metabolites and energy",0.996272885300013,80,41,1,0.024390243902439,0.0125,"AT3G21720"
"Flight_up_41","GO:BP","GO:0032787","monocarboxylic acid metabolic process",0.996272885300013,49,41,1,0.024390243902439,0.0204081632653061,"AT3G21720"
"Flight_up_41","GO:BP","GO:0032774","RNA biosynthetic process",0.996272885300013,203,41,1,0.024390243902439,0.00492610837438424,"AT3G22830"
"Flight_up_41","GO:BP","GO:0016070","RNA metabolic process",0.996272885300013,207,41,1,0.024390243902439,0.00483091787439614,"AT3G22830"
"Flight_up_41","GO:BP","GO:0034654","nucleobase-containing compound biosynthetic process",0.996272885300013,211,41,2,0.0487804878048781,0.00947867298578199,"AT3G22830,AT5G23220"
"Flight_up_41","GO:BP","GO:0071840","cellular component organization or biogenesis",0.996272885300013,196,41,2,0.0487804878048781,0.0102040816326531,"AT5G57540,AT4G13390"
"Flight_up_41","GO:BP","GO:0065007","biological regulation",0.996272885300013,355,41,3,0.0731707317073171,0.00845070422535211,"AT3G22830,AT1G60190,AT3G44326"
"Flight_up_41","GO:BP","GO:0061458","reproductive system development",0.996272885300013,84,41,1,0.024390243902439,0.0119047619047619,"AT5G65800"
"Flight_up_41","GO:BP","GO:0050793","regulation of developmental process",0.996272885300013,73,41,1,0.024390243902439,0.0136986301369863,"AT1G60190"
"Flight_up_41","GO:BP","GO:0060255","regulation of macromolecule metabolic process",0.996272885300013,159,41,1,0.024390243902439,0.00628930817610063,"AT3G22830"
"Flight_up_41","GO:BP","GO:0048731","system development",0.996272885300013,186,41,1,0.024390243902439,0.00537634408602151,"AT5G65800"
"Flight_up_41","GO:BP","GO:0044283","small molecule biosynthetic process",0.996272885300013,59,41,1,0.024390243902439,0.0169491525423729,"AT5G65800"
"Flight_up_41","GO:BP","GO:0043207","response to external biotic stimulus",0.996272885300013,151,41,2,0.0487804878048781,0.0132450331125828,"AT3G05727,AT4G11650"
"Flight_up_41","GO:BP","GO:0019222","regulation of metabolic process",0.996272885300013,190,41,2,0.0487804878048781,0.0105263157894737,"AT3G22830,AT3G44326"
"Flight_up_41","GO:BP","GO:0022414","reproductive process",0.996272885300013,94,41,1,0.024390243902439,0.0106382978723404,"AT5G65800"
"Flight_up_41","GO:BP","GO:0016043","cellular component organization",0.996272885300013,189,41,2,0.0487804878048781,0.0105820105820106,"AT5G57540,AT4G13390"
"Flight_up_41","GO:BP","GO:0010467","gene expression",0.996272885300013,229,41,1,0.024390243902439,0.00436681222707424,"AT3G22830"
"Flight_up_41","GO:BP","GO:0009889","regulation of biosynthetic process",0.996272885300013,169,41,1,0.024390243902439,0.00591715976331361,"AT3G22830"
"Flight_up_41","GO:BP","GO:0009987","cellular process",0.996272885300013,1088,41,18,0.439024390243902,0.0165441176470588,"AT4G10250,AT4G30170,AT1G07400,AT3G49970,AT1G54050,AT5G57540,AT5G48570,AT3G05727,AT5G50580,AT3G46230,AT3G22830,AT3G21720,AT1G60190,AT4G27560,AT5G23220,AT4G13390,AT3G44326,AT5G65800"
"Flight_up_41","GO:BP","GO:0009888","tissue development",0.996272885300013,62,41,1,0.024390243902439,0.0161290322580645,"AT5G65800"
"Flight_up_41","GO:BP","GO:0019219","regulation of nucleobase-containing compound metabolic process",0.996272885300013,143,41,1,0.024390243902439,0.00699300699300699,"AT3G22830"
"Flight_up_41","GO:BP","GO:0009605","response to external stimulus",0.996272885300013,167,41,2,0.0487804878048781,0.0119760479041916,"AT3G05727,AT4G11650"
"Flight_up_41","GO:BP","GO:0009725","response to hormone",0.996272885300013,169,41,2,0.0487804878048781,0.0118343195266272,"AT5G65800,AT1G13430"
"Flight_up_41","GO:BP","GO:0009791","post-embryonic development",0.996272885300013,126,41,1,0.024390243902439,0.00793650793650794,"AT1G60190"
"Flight_up_41","GO:BP","GO:0003006","developmental process involved in reproduction",0.996272885300013,90,41,1,0.024390243902439,0.0111111111111111,"AT5G65800"
"Flight_up_41","GO:BP","GO:0009719","response to endogenous stimulus",0.996272885300013,169,41,2,0.0487804878048781,0.0118343195266272,"AT5G65800,AT1G13430"
"Flight_up_41","GO:BP","GO:0006355","regulation of DNA-templated transcription",0.996272885300013,141,41,1,0.024390243902439,0.00709219858156028,"AT3G22830"
"Flight_up_41","GO:BP","GO:0006629","lipid metabolic process",0.996272885300013,115,41,1,0.024390243902439,0.00869565217391304,"AT3G44326"
"Flight_up_41","GO:BP","GO:0006952","defense response",0.996272885300013,177,41,2,0.0487804878048781,0.0112994350282486,"AT3G05727,AT4G11650"
"Flight_up_41","GO:BP","GO:0007275","multicellular organism development",0.996272885300013,218,41,2,0.0487804878048781,0.00917431192660551,"AT1G60190,AT5G65800"
"Flight_up_41","GO:BP","GO:0008150","biological_process",0.996272885300013,1455,41,27,0.658536585365854,0.0185567010309278,"AT4G10250,AT4G30170,AT1G07400,AT1G52560,AT3G49970,AT2G29500,AT1G54050,AT5G57540,AT5G48570,AT3G05727,AT4G22517,AT5G59720,AT4G22460,AT5G50580,AT3G46230,AT4G22520,AT3G22830,AT1G80130,AT3G21720,AT1G60190,AT4G11650,AT4G27560,AT5G23220,AT4G13390,AT3G44326,AT5G65800,AT1G13430"
"Flight_up_41","GO:BP","GO:0008152","metabolic process",0.996272885300013,788,41,11,0.268292682926829,0.0139593908629442,"AT4G30170,AT3G49970,AT5G57540,AT5G50580,AT3G22830,AT3G21720,AT1G60190,AT4G27560,AT5G23220,AT3G44326,AT5G65800"
"Flight_up_41","GO:BP","GO:2001141","regulation of RNA biosynthetic process",0.996272885300013,141,41,1,0.024390243902439,0.00709219858156028,"AT3G22830"
"Flight_up_41","GO:BP","GO:0009056","catabolic process",0.996272885300013,116,41,1,0.024390243902439,0.00862068965517241,"AT4G30170"
"Flight_up_41","GO:BP","GO:0141187","nucleic acid biosynthetic process",0.996272885300013,203,41,1,0.024390243902439,0.00492610837438424,"AT3G22830"
"Flight_up_41","GO:BP","GO:0009059","macromolecule biosynthetic process",0.996272885300013,245,41,1,0.024390243902439,0.00408163265306122,"AT3G22830"
"Flight_up_41","GO:BP","GO:0009058","biosynthetic process",0.996272885300013,426,41,3,0.0731707317073171,0.00704225352112676,"AT3G22830,AT5G23220,AT5G65800"
"Flight_up_41","GO:BP","GO:0043436","oxoacid metabolic process",0.996272885300013,106,41,2,0.0487804878048781,0.0188679245283019,"AT3G21720,AT5G65800"
"Flight_up_41","GO:BP","GO:0090304","nucleic acid metabolic process",0.996272885300013,207,41,1,0.024390243902439,0.00483091787439614,"AT3G22830"
"Flight_up_41","GO:BP","GO:0044419","biological process involved in interspecies interaction between organisms",0.996272885300013,153,41,2,0.0487804878048781,0.0130718954248366,"AT3G05727,AT4G11650"
"Flight_up_41","GO:BP","GO:0044238","primary metabolic process",0.996272885300013,561,41,9,0.219512195121951,0.0160427807486631,"AT3G49970,AT5G57540,AT5G50580,AT3G22830,AT3G21720,AT1G60190,AT5G23220,AT3G44326,AT5G65800"
"Flight_up_41","GO:BP","GO:0043170","macromolecule metabolic process",0.996272885300013,370,41,5,0.121951219512195,0.0135135135135135,"AT3G49970,AT5G57540,AT5G50580,AT3G22830,AT1G60190"
"Flight_up_41","GO:BP","GO:0044085","cellular component biogenesis",0.996272885300013,102,41,1,0.024390243902439,0.00980392156862745,"AT5G57540"
"Flight_up_41","GO:BP","GO:0032502","developmental process",0.996272885300013,250,41,2,0.0487804878048781,0.008,"AT1G60190,AT5G65800"
"Flight_up_41","GO:BP","GO:0032501","multicellular organismal process",0.996272885300013,222,41,2,0.0487804878048781,0.00900900900900901,"AT1G60190,AT5G65800"
"Flight_up_41","GO:BP","GO:0098754","detoxification",0.996272885300013,59,41,1,0.024390243902439,0.0169491525423729,"AT4G30170"
"Flight_up_41","GO:BP","GO:0080090","regulation of primary metabolic process",0.996272885300013,163,41,2,0.0487804878048781,0.0122699386503067,"AT3G22830,AT3G44326"
"Flight_up_41","GO:MF","GO:0003676","nucleic acid binding",0.9963643502962,254,41,1,0.024390243902439,0.00393700787401575,"AT3G22830"
"Flight_up_41","GO:CC","GO:0005634","nucleus",0.999967255892838,320,41,3,0.0731707317073171,0.009375,"AT5G48570,AT5G50580,AT3G22830"
"Flight_up_41","GO:CC","GO:0005576","extracellular region",0.999967255892838,266,41,4,0.0975609756097561,0.0150375939849624,"AT4G30170,AT1G54970,AT5G57540,AT3G05727"
"Flight_up_41","GO:CC","GO:0043231","intracellular membrane-bounded organelle",0.999967255892838,781,41,12,0.292682926829268,0.0153649167733675,"AT4G10250,AT4G30170,AT1G52560,AT4G22690,AT5G48570,AT3G05727,AT3G52720,AT5G50580,AT3G22830,AT3G21720,AT4G11650,AT4G25200"
"Flight_up_41","GO:CC","GO:0071944","cell periphery",0.999967255892838,238,41,2,0.0487804878048781,0.00840336134453781,"AT4G22690,AT5G57540"
