"Interaction_name","total_comm","Signal"
"AT4G23740_AT3G14350",0.977124206784098,""
"AT1G17230_AT1G60800",0.97642538470663,""
"AT1G60800_AT1G17230",0.97642538470663,""
"AT1G17280_AT1G07560",0.974544115130842,""
"AT4G39400_AT5G20480",0.972985654475874,"elf18"
"AT3G23750_AT5G65700",0.971398395834067,""
"AT5G65700_AT3G23750",0.971398395834067,""
"AT1G31812_AT2G28990",0.9706161319328,""
"AT1G53430_AT2G23950",0.969560829608506,""
"AT2G23950_AT1G53430",0.969560829608506,""
"AT3G12200_AT3G51800",0.969216577351634,"Ca2+"
"AT1G34210_AT4G36180",0.967485099418602,""
"AT4G36180_AT1G34210",0.967485099418602,""
"AT4G30960_AT4G17615",0.964779374694396,"Ca2+"
"AT5G21170_AT5G46240",0.964321818529914,"K+"
"AT1G18890_AT3G51800",0.961634628561834,"Ca2+"
"AT5G48380_AT5G63930",0.946302093952402,""
"AT5G63930_AT5G48380",0.946302093952402,""
"AT1G34210_AT1G63430",0.946059344156919,""
"AT1G63430_AT1G34210",0.946059344156919,""
"AT1G07560_AT5G10290",0.943375011647468,""
"AT5G10290_AT1G07560",0.943375011647468,""
"AT2G28960_AT5G63930",0.942439860577494,""
"AT5G63930_AT2G28960",0.942439860577494,""
"AT1G05700_AT1G09970",0.940818561276315,""
"AT1G09970_AT1G05700",0.940818561276315,""
"AT1G51890_AT3G14350",0.939256122172805,""
"AT3G14350_AT1G51890",0.939256122172805,""
"AT3G07040_AT5G46330",0.925052022286648,"flg22"
"AT1G27190_AT3G51920",0.922516805579499,"Ca2+"
"AT4G35230_AT5G46330",0.920960865397253,"flg22"
"AT3G28040_AT5G16000",0.912669670390001,""
"AT5G16000_AT3G28040",0.912669670390001,""
"AT5G07340_AT1G72300",0.912341352611963,""
"AT1G34210_AT2G01820",0.911948681435009,""
"AT2G01820_AT1G34210",0.911948681435009,""
"AT2G46500_AT3G51850",0.906498110329312,"Ca2+"
"AT1G17280_AT5G12480",0.90489200988054,"Ca2+"
"AT1G53430_AT4G31250",0.903151075498321,""
"AT4G31250_AT1G53430",0.903151075498321,""
"AT4G30190_AT1G01340",0.90071992578152,"Ca2+"
"AT4G03390_AT5G63710",0.897085636553902,""
"AT5G63710_AT4G03390",0.897085636553902,""
"AT3G43810_AT5G49760",0.896023000625248,""
"AT5G49760_AT3G43810",0.896023000625248,"Ca2+"
"AT1G68400_AT5G16000",0.887883874018888,""
"AT5G16000_AT1G68400",0.887883874018888,""
"AT1G31420_AT5G63710",0.88658417766977,""
"AT5G63710_AT1G31420",0.88658417766977,""
"AT3G11410_AT4G01026",0.883761771810424,"ABA"
"AT4G36290_AT5G46330",0.883153165024272,"flg22"
"AT1G31812_AT4G22130",0.882989147723803,""
"AT1G72300_AT5G65700",0.876896429810437,""
"AT5G65700_AT1G72300",0.876896429810437,""
"AT1G17550_AT5G53160",0.874088972645231,"ABA"
"AT2G24940_AT5G10290",0.872488778005895,""
"AT4G01900_AT2G16640",0.865040920039544,""
"AT1G27190_AT3G51800",0.863819249225045,"Ca2+"
"AT1G64210_AT5G49760",0.86356924085965,""
"AT1G12680_AT3G51920",0.861897073050636,"Ca2+"
"AT1G72300_AT2G26330",0.861271749303262,""
"AT2G26330_AT1G72300",0.861271749303262,""
"AT1G31420_AT4G20140",0.859295820802131,""
"AT4G20140_AT1G31420",0.859295820802131,""
"AT1G59870_AT1G76650",0.858710882716925,"Ca2+"
"AT1G66150_AT5G63710",0.854931245179011,""
"AT5G63710_AT1G66150",0.854931245179011,""
"AT3G47570_AT5G63710",0.85324185469134,""
"AT5G63710_AT3G47570",0.85324185469134,""
"AT1G72770_AT4G01026",0.853200836666881,"ABA"
"AT4G00710_AT5G10290",0.85175230304866,""
"AT1G53090_AT1G04400",0.847620288475799,""
"AT1G17280_AT3G49670",0.847398483042931,""
"AT4G18710_AT5G56290",0.847360857863281,""
"AT1G17280_AT5G10020",0.84435389512169,""
"AT3G13380_AT4G03390",0.841952498121084,""
"AT4G03390_AT3G13380",0.841952498121084,""
"AT4G37870_AT3G43810",0.833917384611984,"Ca2+"
"AT2G02780_AT4G26540",0.832334627702103,""
"AT4G26540_AT2G02780",0.832334627702103,""
"AT4G36180_AT5G16000",0.831375252099612,""
"AT5G16000_AT4G36180",0.831375252099612,""
"AT5G07340_AT5G10290",0.827752374032082,""
"AT5G13160_AT5G46330",0.824590311010239,"flg22"
"AT1G52290_AT5G23060",0.823549794351544,""
"AT3G17210_AT1G70520",0.822439833001658,""
"AT4G26540_AT5G20480",0.820283846405237,"elf18"
"AT5G20480_AT4G26540",0.820283846405237,""
"AT5G16000_AT2G20850",0.814604170550666,""
"AT1G31420_AT4G23740",0.812753790666089,""
"AT4G23740_AT1G31420",0.812753790666089,""
"AT1G18150_AT4G23650",0.810675338195478,"Ca2+"
"AT1G72300_AT2G31880",0.81034380011686,""
"AT2G31880_AT1G72300",0.81034380011686,""
"AT1G34470_AT1G31420",0.809165666583296,""
"AT1G64210_AT1G09970",0.808957030162465,""
"AT1G17280_AT2G26330",0.808113229290194,""
"AT1G12680_AT3G51800",0.806878880304338,"Ca2+"
"AT1G68400_AT3G49670",0.804763887111199,""
"AT3G49670_AT1G68400",0.804763887111199,""
"AT4G35600_AT3G51920",0.799272764942108,"Ca2+"
"AT1G27190_AT1G72300",0.798930194988481,""
"AT5G46330_AT5G63710",0.794918108303282,""
"AT5G63710_AT5G46330",0.794918108303282,"flg22"
"AT2G25790_AT3G14350",0.788542398403257,""
"AT3G14350_AT2G25790",0.788542398403257,""
"AT5G47910_AT2G26330",0.785659293976959,""
"AT5G55120_AT2G02710",0.785616451775695,""
"AT2G26330_AT5G10290",0.781747518431421,""
"AT5G10290_AT2G26330",0.781747518431421,""
"AT1G68400_AT5G65700",0.781092704778028,""
"AT5G65700_AT1G68400",0.781092704778028,""
"AT2G40540_AT2G26330",0.780296603860273,""
"AT3G09840_AT1G71830",0.779650663752568,""
"AT5G37740_AT5G53160",0.777875941361597,"ABA"
"AT2G28990_AT4G03390",0.775668065525414,""
"AT4G03390_AT2G28990",0.775668065525414,""
"AT2G02780_AT5G49760",0.769085766289476,""
"AT5G49760_AT2G02780",0.769085766289476,""
"AT1G51800_AT1G68400",0.76701735981003,""
"AT1G68400_AT1G51800",0.76701735981003,""
"AT1G17280_AT5G48380",0.765358231175856,""
"AT1G17280_AT2G28960",0.762444161903282,""
"AT1G17280_AT2G31880",0.760110786010922,""
"AT1G75820_AT3G49670",0.755390195706349,""
"AT3G49670_AT1G75820",0.755390195706349,""
"AT1G54610_AT5G21274",0.755076436353351,"Ca2+"
"AT5G37780_AT1G68400",0.754273818762725,""
"AT1G66150_AT4G20270",0.752165571188686,""
"AT4G20270_AT1G66150",0.752165571188686,""
"AT1G01140_AT4G17615",0.750449017299395,"Ca2+"
"AT1G34210_AT5G65700",0.749838452497211,""
"AT5G65700_AT1G34210",0.749838452497211,""
"AT3G28040_AT5G48380",0.749476289606471,""
"AT5G48380_AT3G28040",0.749476289606471,""
"AT4G35600_AT3G51800",0.748035433764074,"Ca2+"
"AT3G17510_AT4G17615",0.748025331863259,"Ca2+"
"AT5G37780_AT2G26730",0.74701599883679,""
"AT2G02800_AT3G51920",0.745256483249641,"Ca2+"
"AT1G71830_AT3G14350",0.744139424690326,""
"AT3G14350_AT1G71830",0.744139424690326,""
"AT3G13380_AT5G46330",0.743278360192325,"flg22"
"AT5G46330_AT3G13380",0.743278360192325,""
"AT5G56030_AT2G41090",0.743083021914577,"Ca2+"
"AT5G10290_AT5G48380",0.739762826576928,""
"AT5G48380_AT5G10290",0.739762826576928,""
"AT4G38520_AT5G12480",0.738531562287079,"Ca2+"
"AT3G51920_AT5G21274",0.7376876930689,"Ca2+"
"AT5G21274_AT3G51920",0.7376876930689,"Ca2+"
"AT3G14350_AT5G20480",0.737241345217613,"elf18"
"AT5G20480_AT3G14350",0.737241345217613,""
"AT2G28960_AT5G10290",0.73701633774754,""
"AT5G10290_AT2G28960",0.73701633774754,""
"AT1G75820_AT5G65700",0.733130185106257,""
"AT5G65700_AT1G75820",0.733130185106257,""
"AT5G37780_AT4G23650",0.731316069905765,"Ca2+"
"AT3G23000_AT3G21630",0.729130911306589,"chitin"
"AT1G66410_AT3G17700",0.726302248055717,"Ca2+"
"AT3G17700_AT1G66410",0.726302248055717,"Ca2+"
"AT1G09840_AT3G51800",0.725806442160378,"Ca2+"
"AT1G75840_AT2G28250",0.724935748659981,""
"AT1G17280_AT2G35620",0.723985020154479,""
"AT4G26540_AT5G59680",0.723777077403909,""
"AT5G59680_AT4G26540",0.723777077403909,""
"AT4G35000_AT4G23650",0.718350784400289,"Ca2+"
"AT2G26730_AT2G28960",0.717160366620721,""
"AT2G28960_AT2G26730",0.717160366620721,""
"AT3G23000_AT5G55990",0.715593587149626,"Ca2+"
"AT1G53730_AT3G13380",0.712782712421227,""
"AT3G13380_AT1G53730",0.712782712421227,""
"AT5G44090_AT5G12480",0.71035607077289,"Ca2+"
"AT2G01820_AT3G49670",0.709747026851161,""
"AT3G49670_AT2G01820",0.709747026851161,""
"AT1G09970_AT5G20480",0.709557129192997,"elf18"
"AT5G20480_AT1G09970",0.709557129192997,""
"AT1G63430_AT5G65240",0.703717654946861,""
"AT5G65240_AT1G63430",0.703717654946861,""
"AT2G18960_AT1G01340",0.6991469827725,"Ca2+"
"AT3G13380_AT3G57530",0.698962358484649,"Ca2+"
"AT3G57530_AT3G13380",0.698962358484649,""
"AT2G41820_AT5G63930",0.698245674653832,""
"AT5G63930_AT2G41820",0.698245674653832,""
"AT2G02800_AT3G51800",0.698000051368383,"Ca2+"
"AT1G34210_AT5G48380",0.697299548981673,""
"AT5G48380_AT1G34210",0.697299548981673,""
"AT1G06840_AT1G07560",0.695260896462769,""
"AT1G07560_AT1G06840",0.695260896462769,""
"AT1G48480_AT3G28040",0.69468981452793,""
"AT3G28040_AT1G48480",0.69468981452793,""
"AT1G34210_AT2G31880",0.692540893664627,""
"AT2G31880_AT1G34210",0.692540893664627,""
"AT1G60800_AT3G03770",0.689030242702656,""
"AT2G01820_AT5G65700",0.688580958986067,""
"AT5G65700_AT2G01820",0.688580958986067,""
"AT1G68400_AT2G35620",0.687216056943608,""
"AT2G35620_AT1G68400",0.687216056943608,""
"AT4G13020_AT3G43810",0.687083706336596,"Ca2+"
"AT1G17280_AT1G69870",0.685974657338121,"NO3-"
"AT5G59010_AT4G39400",0.682639423322911,"BR"
"AT1G60800_AT5G61480",0.677703757111315,""
"AT5G61480_AT1G60800",0.677703757111315,""
"AT1G64210_AT1G66150",0.673403196641136,""
"AT1G07560_AT5G65700",0.673130917953641,""
"AT5G65700_AT1G07560",0.673130917953641,""
"AT1G14700_AT5G10530",0.668002807301073,""
"AT5G48380_AT2G20850",0.666182828819169,""
"AT3G49670_AT5G16000",0.663508596867264,""
"AT5G16000_AT3G49670",0.663508596867264,""
"AT3G51630_AT2G01830",0.652541954798083,"CTK"
"AT1G27190_AT2G20850",0.652218009346468,""
"AT3G14350_AT5G59680",0.64959121894585,""
"AT5G59680_AT3G14350",0.64959121894585,""
"AT3G11410_AT2G40330",0.645664178530312,"ABA"
"AT5G16000_AT5G65700",0.643685902169865,""
"AT5G65700_AT5G16000",0.643685902169865,""
"AT1G17280_AT5G57940",0.639261594582092,"Ca2+"
"AT2G01820_AT2G28960",0.637857203489192,""
"AT2G28960_AT2G01820",0.637857203489192,""
"AT5G35410_AT3G51920",0.634543696745534,"Ca2+"
"AT1G51800_AT5G16000",0.632029077976642,""
"AT5G16000_AT1G51800",0.632029077976642,""
"AT1G17230_AT1G53730",0.629865428493743,""
"AT1G53730_AT1G17230",0.629865428493743,""
"AT5G05660_AT5G57360",0.629242278130276,""
"AT4G36800_AT3G62980",0.627943995949334,"IAA"
"AT4G00710_AT1G06840",0.627158070192253,""
"AT1G09970_AT5G59680",0.625003577106826,""
"AT5G59680_AT1G09970",0.625003577106826,""
"AT1G64210_AT5G46330",0.624671177067846,"flg22"
"AT5G52240_AT2G26330",0.623980551369127,""
"AT1G72770_AT2G40330",0.623767498905529,"ABA"
"AT4G03390_AT5G20480",0.622951612531509,"elf18"
"AT5G20480_AT4G03390",0.622951612531509,""
"AT2G38280_AT2G01830",0.622783503375922,"CTK"
"AT1G31812_AT1G18880",0.622393573897991,"NO3-"
"AT3G14350_AT3G03770",0.622367671504387,""
"AT5G37740_AT5G46790",0.621079935112476,"ABA"
"AT2G23950_AT4G26540",0.621028588917171,""
"AT4G26540_AT2G23950",0.621028588917171,""
"AT1G17280_AT5G58150",0.619370372877341,""
"AT1G60800_AT2G23950",0.617310002902434,""
"AT2G23950_AT1G60800",0.617310002902434,""
"AT3G14350_AT5G61480",0.61222873132408,""
"AT5G61480_AT3G14350",0.61222873132408,""
"AT5G37740_AT2G38310",0.609299635366054,"ABA"
"AT4G30960_AT2G41090",0.6081483156296,"Ca2+"
"AT4G36250_AT3G51920",0.607800836399014,"Ca2+"
"AT3G23750_AT5G63710",0.607622614788292,""
"AT5G63710_AT3G23750",0.607622614788292,""
"AT3G14350_AT4G30520",0.605217481269186,""
"AT4G30520_AT3G14350",0.605217481269186,""
"AT4G31500_AT3G05120",0.602701486793825,"GA"
"AT2G02780_AT3G47570",0.602243168990903,""
"AT3G47570_AT2G02780",0.602243168990903,""
"AT1G18150_AT3G51740",0.599223572338303,""
"AT1G09970_AT3G03770",0.598862086693051,""
"AT1G56140_AT2G41820",0.597655516939868,""
"AT2G41820_AT1G56140",0.597655516939868,""
"AT4G00710_AT1G51800",0.596143957199781,""
"AT1G53730_AT4G22130",0.594573762679186,""
"AT4G22130_AT1G53730",0.594573762679186,""
"AT5G35410_AT3G51800",0.594412080475902,"Ca2+"
"AT4G26540_AT5G45780",0.593104402021434,""
"AT5G45780_AT4G26540",0.593104402021434,""
"AT1G60800_AT5G45780",0.589781768379916,""
"AT5G45780_AT1G60800",0.589781768379916,""
"AT1G30270_AT4G17615",0.583141590263406,"Ca2+"
"AT1G07560_AT1G48480",0.581501321346132,""
"AT1G48480_AT1G07560",0.581501321346132,""
"AT4G23740_AT5G63930",0.578433943328501,""
"AT5G63930_AT4G23740",0.578433943328501,""
"AT1G06840_AT2G26330",0.575087211935636,""
"AT2G26330_AT1G06840",0.575087211935636,""
"AT2G24940_AT2G28960",0.575045319074807,""
"AT3G61160_AT3G51920",0.574863635371015,"Ca2+"
"AT2G26330_AT3G49670",0.573730122915628,""
"AT3G49670_AT2G26330",0.573730122915628,""
"AT1G60800_AT4G31250",0.573654156631745,""
"AT4G31250_AT1G60800",0.573654156631745,""
"AT1G68400_AT5G21274",0.568003788502853,"Ca2+"
"AT5G21274_AT1G68400",0.568003788502853,""
"AT1G68400_AT2G01950",0.566394073153497,""
"AT2G01950_AT1G68400",0.566394073153497,""
"AT1G07550_AT4G26540",0.565086320329234,""
"AT4G26540_AT1G07550",0.565086320329234,""
"AT1G17280_AT2G41820",0.563752183501688,""
"AT1G07550_AT1G60800",0.561442706179287,""
"AT1G60800_AT1G07550",0.561442706179287,""
"AT1G55490_AT1G29260",0.558113253420576,""
"AT2G23950_AT3G14350",0.557640373600259,""
"AT3G14350_AT2G23950",0.557640373600259,""
"AT2G26330_AT5G65700",0.556614045824702,""
"AT5G65700_AT2G26330",0.556614045824702,""
"AT5G37780_AT1G18890",0.555225336602129,"Ca2+"
"AT3G23750_AT4G23740",0.552579908194146,""
"AT4G23740_AT3G23750",0.552579908194146,""
"AT3G56370_AT5G46330",0.550644666732791,"flg22"
"AT5G46330_AT3G56370",0.550644666732791,""
"AT1G70490_AT2G41820",0.550642170532329,""
"AT4G23650_AT5G21274",0.550071863642677,"Ca2+"
"AT5G21274_AT4G23650",0.550071863642677,"Ca2+"
"AT4G03390_AT5G59680",0.549085529914606,""
"AT5G59680_AT4G03390",0.549085529914606,""
"AT2G33170_AT5G10290",0.547868699327659,""
"AT5G10290_AT2G33170",0.547868699327659,""
"AT5G20480_AT5G46330",0.547761150373971,"flg22"
"AT5G46330_AT5G20480",0.547761150373971,"elf18"
"AT5G23860_AT1G04310",0.547593220751157,"ET"
"AT5G07340_AT5G48380",0.54725037113214,""
"AT5G45780_AT5G49760",0.546780467594755,""
"AT5G49760_AT5G45780",0.546780467594755,""
"AT2G37130_AT2G01950",0.546136176457692,""
"AT2G41820_AT5G10290",0.544564096778112,""
"AT5G10290_AT2G41820",0.544564096778112,""
"AT1G34210_AT2G01950",0.543457810874274,""
"AT2G01950_AT1G34210",0.543457810874274,""
"AT1G14700_AT5G12480",0.54273572144477,"Ca2+"
"AT1G14390_AT1G53430",0.540650368614735,""
"AT1G53430_AT1G14390",0.540650368614735,""
"AT2G45910_AT5G45780",0.538854338171258,""
"AT5G57050_AT5G53160",0.538841215138834,"ABA"
"AT3G61160_AT3G51800",0.538225192984646,"Ca2+"
"AT3G53130_AT5G10290",0.537162400894595,""
"AT3G11200_AT5G57940",0.537059700475757,"Ca2+"
"AT1G68400_AT2G41820",0.534918187333692,""
"AT2G41820_AT1G68400",0.534918187333692,""
"AT1G17280_AT2G20300",0.532345517364788,""
"AT3G14350_AT5G45780",0.531812548298821,""
"AT5G45780_AT3G14350",0.531812548298821,""
"AT3G11410_AT4G17615",0.530446329888208,"Ca2+"
"AT2G26650_AT4G17615",0.53013076634852,"Ca2+"
"AT4G17615_AT2G26650",0.53013076634852,"K+"
"AT1G01120_AT2G01950",0.53010957192888,""
"AT1G54610_AT3G43810",0.5263306532787,"Ca2+"
"AT4G03390_AT3G03770",0.526011301513947,""
"AT1G14700_AT5G53130",0.525696900661634,"Ca2+"
"AT1G53730_AT5G20480",0.5256929701503,"elf18"
"AT5G20480_AT1G53730",0.5256929701503,""
"AT5G07070_AT5G24270",0.524168358246352,"Ca2+"
"AT3G54050_AT4G09570",0.523455827342291,"Ca2+"
"AT1G07560_AT5G53890",0.522495322904889,""
"AT5G53890_AT1G07560",0.522495322904889,""
"AT2G31880_AT5G65700",0.521845043923423,""
"AT5G65700_AT2G31880",0.521845043923423,""
"AT1G66150_AT5G59680",0.519612267803643,""
"AT5G59680_AT1G66150",0.519612267803643,""
"AT1G75820_AT3G59420",0.519337473904071,""
"AT3G59420_AT1G75820",0.519337473904071,""
"AT2G26330_AT5G48380",0.517450984860702,""
"AT5G48380_AT2G26330",0.517450984860702,""
"AT4G03390_AT5G61480",0.517431161097454,""
"AT5G61480_AT4G03390",0.517431161097454,""
"AT3G17000_AT5G49760",0.515530146111856,""
"AT4G17170_AT2G01950",0.515046530628119,""
"AT1G17280_AT5G63710",0.514453649742493,""
"AT1G34210_AT2G41820",0.513142370668664,""
"AT2G41820_AT1G34210",0.513142370668664,""
"AT4G03390_AT4G30520",0.511464311335253,""
"AT4G30520_AT4G03390",0.511464311335253,""
"AT1G53090_AT5G63860",0.511200537208609,""
"AT1G72300_AT3G13380",0.510478350751541,""
"AT3G13380_AT1G72300",0.510478350751541,""
"AT1G60800_AT2G36570",0.510204644942215,""
"AT2G36570_AT1G60800",0.510204644942215,""
"AT1G56140_AT3G13380",0.507446881996589,""
"AT3G13380_AT1G56140",0.507446881996589,""
"AT1G27190_AT2G26330",0.506573436726003,""
"AT1G27190_AT1G51800",0.504943475533614,""
"AT1G31420_AT4G30520",0.5030170641823,""
"AT4G30520_AT1G31420",0.5030170641823,""
"AT1G53510_AT2G41090",0.501319722157488,"Ca2+"
"AT5G27600_AT5G56290",0.50101251062008,""
"AT3G60190_AT3G13380",0.500584813040377,""
"AT2G41820_AT4G36180",0.500356156081394,""
"AT4G36180_AT2G41820",0.500356156081394,""
"AT4G39540_AT3G51920",0.499509823587664,"Ca2+"
"AT1G72300_AT4G23740",0.497582275183777,""
"AT4G23740_AT1G72300",0.497582275183777,""
"AT5G58380_AT5G55990",0.497130692021079,"Ca2+"
"AT1G17280_AT4G20140",0.493763137222431,""
"AT4G22130_AT5G63930",0.49224066471755,""
"AT5G63930_AT4G22130",0.49224066471755,""
"AT2G41820_AT2G20850",0.490248594865983,""
"AT1G04690_AT4G23650",0.487568576324966,"Ca2+"
"AT2G28960_AT5G48380",0.486440335498984,""
"AT5G48380_AT2G28960",0.486440335498984,""
"AT3G28040_AT4G20140",0.485143947466911,""
"AT4G20140_AT3G28040",0.485143947466911,""
"AT1G67720_AT4G26540",0.483202171025236,""
"AT4G26540_AT1G67720",0.483202171025236,""
"AT2G28960_AT2G31880",0.48315269684217,""
"AT2G31880_AT2G28960",0.48315269684217,""
"AT1G60800_AT1G67720",0.480468198177225,""
"AT1G67720_AT1G60800",0.480468198177225,""
"AT1G17550_AT5G05440",0.480432155505024,"ABA"
"AT3G16620_AT5G05000",0.479321199640218,""
"AT5G05000_AT3G16620",0.479321199640218,""
"AT3G17000_AT1G05200",0.478421394426983,""
"AT2G30360_AT5G55990",0.477895335810945,"Ca2+"
"AT3G51920_AT5G01890",0.476334447528105,""
"AT5G01890_AT3G51920",0.476334447528105,"Ca2+"
"AT5G24930_AT2G18915",0.475340321609241,""
"AT3G46830_AT5G10290",0.474921884617568,""
"AT1G47240_AT1G34210",0.472902563224522,""
"AT4G18710_AT5G61480",0.471518872211918,""
"AT2G23950_AT4G03390",0.471305029053575,""
"AT4G03390_AT2G23950",0.471305029053575,""
"AT1G17280_AT1G05700",0.469205070881645,""
"AT3G45640_AT4G23650",0.468471426414158,"Ca2+"
"AT3G16800_AT4G30360",0.468421049833664,"Ca2+"
"AT4G39540_AT3G51800",0.467939673160008,"Ca2+"
"AT1G17280_AT4G23740",0.466587306090387,""
"AT4G34100_AT2G01950",0.464870641596184,""
"AT5G01820_AT5G55990",0.461392259388295,"Ca2+"
"AT3G13320_AT3G51800",0.459972778551491,"Ca2+"
"AT2G28960_AT2G35620",0.459926048451627,""
"AT2G35620_AT2G28960",0.459926048451627,""
"AT3G28040_AT4G23740",0.458628052622585,""
"AT4G23740_AT3G28040",0.458628052622585,""
"AT1G14700_AT5G48380",0.458044215687091,""
"AT4G36180_AT5G63710",0.457178862395165,""
"AT5G63710_AT4G36180",0.457178862395165,""
"AT3G01910_AT5G56290",0.45684053057166,""
"AT1G14700_AT2G28960",0.456448237406497,""
"AT1G17280_AT5G66160",0.455766756941375,""
"AT4G18950_AT5G21274",0.455241738452875,"Ca2+"
"AT4G30520_AT5G46330",0.449510944260497,"flg22"
"AT5G46330_AT4G30520",0.449510944260497,""
"AT1G69270_AT4G26540",0.449433799802501,""
"AT4G26540_AT1G69270",0.449433799802501,""
"AT2G27030_AT5G54590",0.44882779110452,""
"AT5G54590_AT2G27030",0.44882779110452,"Ca2+"
"AT5G10520_AT3G51920",0.448663374655557,"Ca2+"
"AT1G20950_AT3G51920",0.448493826276642,"Ca2+"
"AT5G01890_AT3G51800",0.446297535085092,"Ca2+"
"AT1G66150_AT2G23950",0.446275574050614,""
"AT2G23950_AT1G66150",0.446275574050614,""
"AT1G35720_AT3G21630",0.443585004710247,"chitin"
"AT3G49670_AT4G18640",0.443483595514847,""
"AT4G18640_AT3G49670",0.443483595514847,""
"AT1G53730_AT3G03770",0.443250412354486,""
"AT2G41090_AT5G49760",0.440937422575485,""
"AT5G49760_AT2G41090",0.440937422575485,"Ca2+"
"AT1G17280_AT2G28990",0.440154856917132,""
"AT2G41820_AT5G16000",0.440026824489558,""
"AT5G16000_AT2G41820",0.440026824489558,""
"AT3G13380_AT4G23650",0.440010564555116,"Ca2+"
"AT4G23650_AT3G13380",0.440010564555116,""
"AT2G17390_AT5G05000",0.438604039253347,""
"AT4G20140_AT4G36180",0.43809077415333,""
"AT4G36180_AT4G20140",0.43809077415333,""
"AT1G12440_AT2G01950",0.43793918930865,""
"AT5G16000_AT5G58300",0.436885880740025,""
"AT5G58300_AT5G16000",0.436885880740025,""
"AT5G53890_AT5G65240",0.435352718819753,""
"AT5G65240_AT5G53890",0.435352718819753,""
"AT5G41990_AT3G21630",0.435254972279212,"chitin"
"AT5G38990_AT2G28250",0.43075686364013,""
"AT1G31420_AT4G31250",0.429947978088803,""
"AT4G31250_AT1G31420",0.429947978088803,""
"AT4G18640_AT5G65700",0.42991640666803,""
"AT5G65700_AT4G18640",0.42991640666803,""
"AT3G14350_AT3G47110",0.429314173543975,""
"AT3G47110_AT3G14350",0.429314173543975,""
"AT5G57050_AT5G46790",0.429191524607919,"ABA"
"AT3G20110_AT3G51920",0.426764597237857,"Ca2+"
"AT1G68400_AT4G20270",0.426699602900089,""
"AT4G20270_AT1G68400",0.426699602900089,""
"AT3G17840_AT4G26540",0.425582890519551,""
"AT4G26540_AT3G17840",0.425582890519551,""
"AT1G64210_AT1G56140",0.425052268605492,""
"AT2G24940_AT2G41820",0.42427342717829,""
"AT1G51890_AT2G26730",0.422939602069519,""
"AT2G26730_AT1G51890",0.422939602069519,""
"AT1G07560_AT5G63710",0.420959777418732,""
"AT5G63710_AT1G07560",0.420959777418732,""
"AT5G57050_AT2G38310",0.420413907617715,"ABA"
"AT5G10520_AT3G51800",0.420322062541215,"Ca2+"
"AT3G12200_AT5G21274",0.419259444367941,"Ca2+"
"AT1G12460_AT1G51800",0.41786279261346,""
"AT1G51800_AT1G12460",0.41786279261346,""
"AT1G09970_AT1G67720",0.416889311168267,""
"AT1G67720_AT1G09970",0.416889311168267,""
"AT1G72300_AT3G13065",0.416437899795871,""
"AT3G13065_AT1G72300",0.416437899795871,""
"AT3G17000_AT1G31420",0.416336010746912,""
"AT4G35600_AT2G31880",0.415480723764479,""
"AT2G26730_AT2G28990",0.413960197056088,""
"AT2G28990_AT2G26730",0.413960197056088,""
"AT4G23740_AT4G36180",0.413917676109547,""
"AT4G36180_AT4G23740",0.413917676109547,""
"AT2G01820_AT4G20140",0.412134766093286,""
"AT4G20140_AT2G01820",0.412134766093286,""
"AT4G39950_AT3G43810",0.411623990362891,"Ca2+"
"AT1G08830_AT3G21630",0.410284478371832,"chitin"
"AT5G35410_AT5G24270",0.410241654160228,"Ca2+"
"AT2G28960_AT5G53890",0.410093287399239,""
"AT5G53890_AT2G28960",0.410093287399239,""
"AT4G37870_AT2G41090",0.409926079157547,"Ca2+"
"AT5G42080_AT1G29260",0.405927963653805,""
"AT3G19960_AT1G12310",0.405566152568915,"Ca2+"
"AT1G69270_AT3G14350",0.402834377782882,""
"AT3G14350_AT1G69270",0.402834377782882,""
"AT1G68400_AT1G74360",0.402497478701734,""
"AT1G74360_AT1G68400",0.402497478701734,""
"AT3G17210_AT2G41820",0.402397050066551,""
"AT3G14350_AT5G05160",0.402301305544919,""
"AT5G05160_AT3G14350",0.402301305544919,""
"AT5G25900_AT3G05120",0.40171023314002,"GA"
"AT3G26830_AT1G12110",0.400671872250582,"NO3-"
"AT3G20110_AT3G51800",0.399283450250041,"Ca2+"
"AT4G20270_AT4G36180",0.399154853920045,""
"AT4G36180_AT4G20270",0.399154853920045,""
"AT2G41820_AT3G49670",0.398341616327789,""
"AT3G49670_AT2G41820",0.398341616327789,""
"AT1G09840_AT2G31880",0.398326831134717,""
"AT1G78920_AT4G16444",0.398300857370091,""
"AT1G17550_AT4G01026",0.39620930462848,"ABA"
"AT1G79630_AT1G51800",0.395894759121106,""
"AT1G68400_AT3G43810",0.395548770301053,"Ca2+"
"AT3G43810_AT1G68400",0.395548770301053,""
"AT3G24240_AT4G26540",0.395031918455625,""
"AT4G26540_AT3G24240",0.395031918455625,""
"AT1G60800_AT3G24240",0.392867610519943,""
"AT3G24240_AT1G60800",0.392867610519943,""
"AT3G17840_AT5G49760",0.392227174761202,""
"AT5G49760_AT3G17840",0.392227174761202,""
"AT2G26730_AT3G43810",0.392116482949961,"Ca2+"
"AT3G43810_AT2G26730",0.392116482949961,""
"AT2G48010_AT3G51920",0.391931038192793,"Ca2+"
"AT3G51920_AT2G48010",0.391931038192793,""
