,CBL1,CBL9,CBL2,CIPK23,CIPK1,CIPK9,CML38,CML42,CML24,CaM7,CaM3,CDPK3,CDPK4,CAX3,NRT2.1,SOS1,ANNAT1,AKT1,AKT2,GORK,KAT1,KAT2,KC1,HSP22.0,TRAF-like
CaM3_Stele,-0.028187634636562375,7.152214572192754e-05,0.001961823866647074,-0.013747632721914274,-0.001821137119927307,0.024852573628967586,0.026442383609561616,0.024681576200942874,-0.006259659141614924,-0.0263033924844933,1.0,-0.0017323854410922661,-0.009832587508877562,0.02038493900011841,-0.007341530877980918,-0.005464142827838847,-0.002523412746980349,-0.006457912643107934,0.0066550639349043615,-0.007842409172858297,0.01099291154764638,-0.01836262398862208,0.013456965990057565,,-0.0034078621356667805
CDPK3_Stele,0.008948628992879229,0.03665022626339025,-0.00489706457569571,0.026521810249190116,-0.008272162622232897,0.015282854695770025,-0.02114119033715345,0.008235290562885815,0.0021077214559715855,0.027904209117904845,-0.0017323854410922661,1.0,-0.009924684828352768,-0.007208790782435734,0.008253643733803915,0.04498169194257037,0.005566420032926494,0.02499481046852959,0.011413188749643897,-0.020071312828611056,0.019541857872382044,-0.02108945308066608,0.026927179236129098,,-0.011296272243393966
CDPK4_Stele,-0.01698181970970292,0.004879842392505827,0.0274892247770232,0.0009802941701431602,-0.009123247362313541,0.008332151060519079,-3.1318100101879315e-05,-0.012475620817957977,0.022588098511440512,-0.008624446717691534,-0.009832587508877562,-0.009924684828352768,1.0,-0.004148155691227602,-0.006350711707811661,0.049534339947105356,0.014188907959236169,-0.004496432253835603,-0.022277578544288485,-0.005848575254243041,0.015056308017828942,-0.0005389014853779026,0.015047658564296202,,0.005424295449228012
CAX3_Stele,-0.006937190696499344,-0.0057599750836746745,-0.014213866814965607,-0.008031778061624598,-0.002268558519676773,-0.01970810188696325,-0.010465617883647117,0.00426407253403112,0.0020446635610993644,-0.004853968458872842,0.02038493900011841,-0.007208790782435734,-0.004148155691227602,1.0,-0.005699542903860916,0.010362656001912192,-0.009755239258893282,0.028354231319935985,0.016519630877986972,-0.016871831722395,0.008677123075343329,0.009327908914515829,0.018028894074831315,,0.028423273387369944
NRT2.1_Stele,-0.006275672131117784,-0.005932451569599717,-0.006326976114318182,-0.0156196054102439,-0.00877882314932853,-0.01938440213352988,-0.0035000050732573195,0.07925039707558637,-0.007417004255100915,0.01081913099709462,-0.007341530877980918,0.008253643733803915,-0.006350711707811661,-0.005699542903860916,1.0,0.020545935615094327,0.006727970813868107,0.019547382903156885,-0.012300756718277494,-0.004838496710528139,0.019693271134560316,-0.0064796136955795535,0.027190016112917915,,-0.005209962822121129
SOS1_Stele,0.02381975731206304,0.0175508322608494,-0.008867345709272995,-0.010578671571745408,-0.004470112291426008,0.023594434293077924,-0.005489589888975725,-0.01627337383945675,0.011021282194954365,-0.003031150601725834,-0.005464142827838847,0.04498169194257037,0.049534339947105356,0.010362656001912192,0.020545935615094327,1.0,0.03463118010815046,0.01490751866714341,-0.01234047268042041,-0.0018231989558842707,-0.012253346037360101,0.003752538804799205,0.007088260191835747,,0.020204072707114957
ANNAT1_Stele,0.009963554856654492,0.016012961999037553,0.002734727497426492,0.021242902269677903,0.022739851524011593,-0.0028970187560829136,0.011460138531575676,-0.016479547840278493,0.007916975808162325,0.023547194144329413,-0.002523412746980349,0.005566420032926494,0.014188907959236169,-0.009755239258893282,0.006727970813868107,0.03463118010815046,1.0,0.007777820280418349,0.012575218024735853,-0.012788056840750019,-0.0034530837903865015,0.0026698279712979033,0.023522892156559855,,-0.02316365172475512
AKT1_Stele,0.023356434304250835,0.0047980378990188435,5.8209785056492346e-05,0.02251373919768437,0.018308461844469624,0.007290423018479243,0.009567325981831349,0.04129913945745765,-0.018801031559873036,0.0229636716089947,-0.006457912643107934,0.02499481046852959,-0.004496432253835603,0.028354231319935985,0.019547382903156885,0.01490751866714341,0.007777820280418349,1.0,-0.012955795009197918,0.017585768932619376,-0.005026700070258712,0.0013770983616215452,0.0747490219440207,,0.023740971232788094
AKT2_Stele,-0.018570484697248604,0.0063116019312345825,-0.01465600923391413,0.0053973596472883315,0.001276940347315551,-0.004777802844841962,0.0024371304554518325,0.005206072271366342,0.0019149940046817473,-0.009290134704067084,0.0066550639349043615,0.011413188749643897,-0.022277578544288485,0.016519630877986972,-0.012300756718277494,-0.01234047268042041,0.012575218024735853,-0.012955795009197918,1.0,-0.009339007250944041,0.03079920557646263,0.010056233157079139,-0.021079127868689575,,0.018482062763141273
GORK_Stele,0.015329177839594624,-0.017561289786193517,-0.0016562037428803928,-0.002325338200745274,0.018203646508055085,0.024449572330173856,-0.010360742540164827,-0.00950495835218537,-0.015264614229108476,-0.022789444525721857,-0.007842409172858297,-0.020071312828611056,-0.005848575254243041,-0.016871831722395,-0.004838496710528139,-0.0018231989558842707,-0.012788056840750019,0.017585768932619376,-0.009339007250944041,1.0,-0.02290692023019618,0.0008577119846734374,0.008050131788257333,,0.0045038236798064695
KAT1_Stele,0.004829420075611078,0.027496283221232876,0.0019235062314810493,-0.0031058372939488047,0.005672476459050977,0.010220100766527077,-0.0003566684811783911,-0.008406356830226542,0.015156895279907821,0.009462697168302241,0.01099291154764638,0.019541857872382044,0.015056308017828942,0.008677123075343329,0.019693271134560316,-0.012253346037360101,-0.0034530837903865015,-0.005026700070258712,0.03079920557646263,-0.02290692023019618,1.0,0.06781520877968181,0.02708182940633641,,0.04101600523775359
KAT2_Stele,-0.009379608998268103,0.022346474682529226,0.025030934705801873,-0.02405718684536994,0.008040529932466562,-0.007304210166789683,-0.013874889924705145,0.00877017742252249,-0.02446879336620472,-0.017759407521300643,-0.01836262398862208,-0.02108945308066608,-0.0005389014853779026,0.009327908914515829,-0.0064796136955795535,0.003752538804799205,0.0026698279712979033,0.0013770983616215452,0.010056233157079139,0.0008577119846734374,0.06781520877968181,1.0,0.00964009566790038,,0.05068754986485262
KC1_Stele,0.014919799693686573,-0.002243419967286007,2.1028492344151792e-05,0.03354625903187501,0.04791249450729803,0.0020267211200109604,-0.021498066469842647,0.015088860929863392,-0.015199679013210572,-0.013620967404609186,0.013456965990057565,0.026927179236129098,0.015047658564296202,0.018028894074831315,0.027190016112917915,0.007088260191835747,0.023522892156559855,0.0747490219440207,-0.021079127868689575,0.008050131788257333,0.02708182940633641,0.00964009566790038,1.0,,-0.001256411485602757
HSP22.0_Stele,,,,,,,,,,,,,,,,,,,,,,,,,
TRAF-like_Stele,-0.003927802734437045,-0.008181499859088929,0.004386343247764778,0.014215548216354155,-0.007742870233522342,-0.005529685153756675,-0.011156168263248778,-0.010234682919788605,0.0039018658750418762,0.002839661929495222,-0.0034078621356667805,-0.011296272243393966,0.005424295449228012,0.028423273387369944,-0.005209962822121129,0.020204072707114957,-0.02316365172475512,0.023740971232788094,0.018482062763141273,0.0045038236798064695,0.04101600523775359,0.05068754986485262,-0.001256411485602757,,1.0
